label,m,x,y,z
1,0.393133602,0.000102564,0.054584931,-0.025605898
1,0.185809656,-0.003160838,0.017515215,-0.013251438
1,0.131685003,0.008309129,0.004742393,-0.000347916
1,0.10053338,0.001395771,-0.004890646,0.005021479
1,0.150819476,0.005029325,0.011819508,0.005190392
1,0.324080373,0.00388787,0.018858649,-0.013840246
1,0.282267328,-0.004242363,-0.000916108,0.010393082
1,0.302974745,0.001188078,0.012026365,-0.013953689
1,0.347473728,0.0062815,0.021492667,-0.011373792
1,0.365569536,-0.027926797,0.056654282,0.003591477
1,0.145710513,-0.007285795,0.005894034,-0.00248836
1,0.128961157,0.007446332,0.001286119,-0.002507816
1,0.103640644,0.000743173,0.004628747,-0.002944236
1,0.185502271,-0.000873187,0.016963958,-0.005394354
1,0.096855088,-0.000857414,0.007299771,-0.005453764
1,0.054762726,-0.002662226,0.002638628,-0.003106608
1,0.043036516,-0.000601639,-0.001380796,-0.003607494
1,0.074437394,0.000232853,0.006359893,-0.002596427
1,0.104433921,0.002367459,0.008437711,0.004475506
1,0.112193918,0.003875802,0.005408816,-0.002619404
1,0.076213337,0.001202418,0.001013363,-0.003507025
1,0.222862312,-0.019719583,0.018916354,-0.009665708
1,0.298908308,0.024916382,0.046408358,-0.015573489
1,0.203184347,0.007070398,0.0091468,-0.000510569
1,0.50619719,0.007313652,0.03081757,-0.02468391
1,0.34379716,-0.024690538,-0.01404679,0.027952168
1,0.320990189,-0.001719317,0.012091957,0.00072263
1,0.078721689,-0.005188597,0.004868355,-0.008243819
1,0.225390834,-0.012371253,0.015368626,-0.005910944
1,0.55680251,-0.03114891,0.08559201,-0.04520339
1,0.208036548,-0.019194028,0.028373226,-0.02237489
1,0.166157291,-0.009645903,0.009526155,-0.004270693
0,0.048721988,0.001868976,0.004941327,0.006457509
0,0.012788292,0.000808962,-0.000834598,-0.003293893
0,0.014675851,0.000805148,0.002129491,-0.004237849
0,0.042493279,-0.001877655,0.006636178,-0.00150313
0,0.066650489,-0.003440779,0.010445489,-0.003288477
0,0.022211491,-6.40E-05,0.003611028,-0.001354722
0,0.018932309,0.001040192,0.000216969,-0.004179946
0,0.012275212,-0.000407588,-0.001081676,-0.002105816
0,0.006211108,0.000201355,-0.000810319,-0.002152741
0,0.006762457,0.000214524,-0.001324234,-0.002360033
0,0.011004099,-0.000748645,-0.000150229,-0.002875594
0,0.011820552,3.53E-05,-0.000784469,-0.002299104
0,0.033489884,-4.70E-06,0.004461232,-0.001229415
0,0.012512753,-0.000722994,-0.000709214,-0.001342318
0,0.015118392,-0.000335653,0.000561513,-0.003490519
0,0.041507515,0.000559942,0.00339406,-0.004103647
0,0.009774823,0.000442589,-6.29E-05,-0.004414968
0,0.016919188,-0.00049264,0.000103795,-0.003765242
0,0.008249432,0.000671024,-9.01E-05,-0.001368689
0,0.004902191,0.001143271,-0.001471458,-0.003045583
0,0.005507353,0.000796269,-0.001482843,-0.003214259
0,0.094616922,0.002025573,0.001464527,-0.007451084
0,0.040909072,0.003746362,0.00636921,-0.003684365
0,0.076761086,0.006364339,0.00419381,-0.00168614
0,0.036141051,-0.001057104,0.00420175,-0.003331958
0,0.039879036,-0.000604544,0.003949271,-0.00227995
0,0.019727243,-0.000866458,0.004835001,-0.00324876
0,0.088811186,0.005672758,0.01080219,-0.002962683
0,0.024535354,-0.000715093,0.002568084,-0.00107857
0,0.004933758,3.67E-05,-0.000108271,-0.004663417
0,0.004483976,6.71E-05,-0.000118609,-0.004221161
0,0.032651026,0.001583507,0.007800714,0.000380649
0,0.185639843,0.006650417,0.015427222,-0.005085273
0,0.355115332,-0.008689887,0.004115033,0.010544558
0,0.350025869,0.002465995,-0.005791978,0.052003698
0,0.362927514,-0.007006878,0.04151502,0.030843487
0,0.244243858,0.040665381,0.010634974,-0.001287341
0,0.046837054,0.006007404,0.001452221,0.003581668
0,0.04738024,0.005486853,0.008667321,0.001725042
0,0.00449508,0.000722711,-0.000504818,0.00401879
0,0.004421639,0.000749698,-0.000526382,0.003960792
0,0.004434207,0.000777998,-0.000499103,0.003962753
0,0.023923607,0.002849843,0.001361939,0.003539503
0,0.002924009,-0.000213761,0.000155108,0.001282548
0,0.002177088,-0.000143274,0.000234015,0.001398665
0,0.045927422,0.003805029,0.004680134,0.000579341
0,0.017530211,0.000352837,0.000537443,0.002429599
0,0.052637394,0.000155607,0.003382522,0.003358175
0,0.052044045,0.00082548,0.005604942,0.001705171
0,0.045378889,0.000511292,0.002772908,0.00241196
0,0.027190353,-1.80E-05,0.002583,0.002677451
0,0.01641784,0.000118064,0.002423133,0.002064685
0,0.019920749,0.000336728,0.004061185,0.00058606
0,0.008560574,0.000914637,0.001213094,0.002112656
0,0.025612362,-0.000807158,0.003132012,0.001091861
0,0.016128059,-0.000527451,0.002858657,0.000648519
0,0.023343681,0.000133827,0.002776565,0.000527567
0,0.087466926,0.007894742,0.010309264,-0.007559003
0,0.002165478,0.000163261,-0.000127356,-0.000980108
0,0.001992339,0.000122929,-0.000108867,-0.000644669
0,0.001961639,0.000109116,-0.000120547,-0.000648477
0,0.02043997,0.003190259,0.001462495,0.001162182
0,0.031069053,0.005534926,0.004535573,0.000562299
0,0.067472056,0.004800104,0.004348812,0.001583215
0,0.077851037,0.006244556,0.008171506,-0.001340509
0,0.203670944,0.019567966,0.020111749,-0.01082176
0,0.383365564,0.036923717,0.048616041,-0.053354193
0,0.365455812,0.056737497,-0.022194327,-0.002960605
0,0.43673044,-0.050672191,-0.005556577,0.091005399
0,0.065359879,0.006244004,0.005295433,-0.001153368
0,0.056594223,0.00186602,0.010654151,-0.00355315
0,0.103739049,0.006748634,0.004900897,-0.012309322
0,0.068049292,0.009847195,0.005220083,-0.004600876
0,0.013484337,0.001273713,0.000545883,-0.000532812
0,0.057230305,0.004373634,0.002921214,0.001860993
0,0.027779515,-0.000600089,0.004258478,0.002988652
1,0.05294277,-0.002397163,0.003477305,0.004464681
1,0.095348998,0.005909879,0.010993066,0.003717105
1,0.032853487,0.000658043,0.003431087,0.000927269
1,0.076777801,-0.003518197,0.007497663,-0.003868447
1,0.07576465,0.004632123,0.004750104,-0.001534481
1,0.056178523,0.005685604,0.00263793,0.00195796
1,0.117387557,0.009049478,-0.00297596,-0.002729007
1,0.065125418,0.005598725,0.003757262,0.001186061
1,0.063799901,0.005215686,0.003846496,-0.000593346
1,0.086339171,0.003304192,0.009712555,0.002494745
1,0.151410655,0.013227159,0.024301168,0.000419942
1,0.201772831,0.027976371,0.026575975,-0.01792755
1,0.043711507,-0.00110676,0.003385103,0.001831629
1,0.071496236,0.00125849,0.007783166,0.003721819
1,0.081884396,0.003663705,0.0015903,0.004512119
0,0.140823623,0.010201148,0.006125746,-0.011100605
0,0.102399369,0.010806342,0.002037922,0.002516654
0,0.073590889,0.001588548,0.00561166,-0.000137359
0,0.05238238,0.003321052,0.003063488,0.002200668
0,0.141839296,-0.005317139,0.005867223,0.00463872
0,0.153479227,-0.0666,0.01552,0.10884
0,0.010857518,0.003083984,0.001006306,0.000668869
0,0.030065801,0.007223976,0.001384397,0.000870075
0,0.017892804,0.008380346,-0.001531337,8.92E-05
0,0.049101247,0.005346831,0.003108257,0.001600605
0,0.060212578,0.000949969,0.00930434,0.000881849
0,0.105451531,0.013470248,0.016975756,-0.004283977
0,0.05967773,0.002232895,-0.001857489,-0.001625094
0,0.052937322,0.003189028,0.002474134,0.004483605
0,0.031394801,0.000993994,-0.000594244,0.000796955
0,0.026964519,0.000194389,-0.000942741,0.002184481
0,0.064167538,0.001297831,-0.0007283,0.005540209
0,0.030502281,0.001209217,-0.002074194,0.003260369
0,0.192306453,0.018665616,0.016946897,0.001754605
0,0.037009821,-0.000509043,0.004286768,0.001032937
0,0.057380718,0.000195464,0.005231856,0.003128094
0,0.050222201,0.001168759,0.002392701,-0.00029316
0,0.062870341,0.005812018,-0.00022948,-0.000623701
0,0.074569914,-0.004253922,-0.000551564,0.000536003
0,0.463270434,0.03204126,0.017772132,0.103418043
0,0.648647664,-0.091762925,0.023785834,-0.02353044
0,0.529526113,-0.118737195,0.010546811,-0.092927479
0,0.447768767,0.043606786,0.044349478,-0.071126142
0,0.481797313,-0.004097642,0.0118203,0.018189693
0,0.574797776,0.090969545,-0.038784251,-0.018150188
0,0.172275986,-0.002722482,-0.006188822,-0.011955746
0,0.105523074,0.009035495,0.001403107,0.00824999
0,0.042935717,0.001744614,0.000946878,0.000704909
0,0.082663431,0.004512212,0.00773974,0.001916216
0,0.055513718,0.004464464,0.006277377,0.001952753
0,0.035930265,0.001286425,0.002192272,0.002478858
0,0.058734297,0.001509971,0.004669086,0.000965624
0,0.02763902,-0.000206423,0.001705547,0.001318644
0,0.023372053,0.000238702,0.001328187,0.001826142
0,0.024366678,0.000400167,0.001428562,0.002919987
0,0.053777193,-0.000637151,0.005015353,0.001071819
0,0.011894656,-0.000446651,0.000539787,0.0026541
0,0.005736789,-3.42E-05,2.17E-05,0.002117664
0,0.007213252,-3.78E-06,3.92E-05,0.002142991
0,0.0070544,5.04E-05,-5.36E-05,0.00195407
0,0.006043731,3.54E-05,-1.32E-05,0.00197344
0,0.006888046,-6.39E-05,-4.28E-06,0.001875177
0,0.051872256,4.38E-05,0.001914804,-6.00E-05
0,0.374661332,-0.004103463,0.039630663,-0.03479587
0,0.320227808,-0.010899437,0.050727952,-0.00205169
0,0.293183401,-0.033585002,0.031218982,0.001621589
0,0.234912736,-0.005543427,0.017458368,0.001536686
0,0.42334408,-0.075232853,0.043948675,0.020956439
0,0.206485458,-0.004399124,0.019564317,-0.005030073
0,0.041913212,0.004219458,0.005748509,-0.002930031
0,0.004110893,5.61E-05,0.00068586,0.003737894
0,0.020722707,0.006706778,0.001342815,0.00442755
0,0.005311244,0.001216865,-0.000301772,0.004905295
0,0.005336472,0.001205821,-0.000277905,0.004862404
0,0.005362296,0.001200959,-0.000265888,0.004831172
0,0.005174792,0.001157071,-0.000273571,0.004751898
0,0.018054543,0.00205518,0.001114258,0.003073595
0,0.011885383,0.000745375,0.001399593,0.000608435
0,0.007180841,8.10E-05,0.001375521,-0.000162531
0,0.01172661,0.000505947,0.000538815,0.000803589
0,0.008149583,0.000349812,-0.00042889,-0.000190655
0,0.00884154,0.000268184,-0.000545532,0.000100188
0,0.018723705,0.001209449,-0.000714184,-0.000458886
0,0.004419713,-1.88E-05,4.29E-05,0.001827117
0,0.004333914,5.40E-05,6.41E-05,0.001717046
0,0.004134815,1.95E-05,0.000120171,0.001607134
0,0.004162886,-2.81E-05,8.50E-05,0.00160755
0,0.004311501,-2.10E-05,9.28E-05,0.001567619
0,0.00438892,8.05E-06,8.84E-05,0.001426971
0,0.004419642,4.24E-05,0.000100897,0.001399395
0,0.00457664,-1.96E-06,0.000118068,0.001344544
0,0.004561071,3.95E-05,6.86E-05,0.001232763
0,0.004693163,2.51E-05,6.92E-05,0.001294367
0,0.004665792,1.13E-05,9.27E-05,0.001364782
0,0.00468208,2.05E-05,7.79E-05,0.001289153
0,0.004773705,2.49E-05,7.10E-05,0.001306322
0,0.022030421,0.001481001,0.002642544,0.000221814
0,0.01879961,-0.000192364,0.001535114,0.000676799
0,0.016561112,-0.000479224,0.00102912,0.000994556
0,0.01657556,-0.000673091,0.000889403,0.001537735
0,0.016631512,-0.000990947,0.000656112,0.001495974
0,0.016757395,-0.001102293,0.000546988,0.001890598
0,0.016834633,-0.001169629,0.00045096,0.001806946
0,0.016844122,-0.001285148,0.000368794,0.001816479
0,0.017017592,-0.001332979,0.000318127,0.001945703
0,0.016971176,-0.001472367,0.000174056,0.001828884
0,0.017091806,-0.001619099,6.49E-05,0.001897269
0,0.017156785,-0.001612888,-1.68E-05,0.002021564
0,0.017220592,-0.00169585,-9.52E-05,0.001969114
0,0.017249799,-0.001757927,-0.000164372,0.002175282
0,0.017323371,-0.001873264,-0.00025074,0.002128113
0,0.017327576,-0.001915927,-0.000281739,0.002090723
0,0.017397939,-0.001893014,-0.000378624,0.002409656
0,0.017278993,-0.001973404,-0.000404047,0.002352441
0,0.017308854,-0.002024901,-0.000484234,0.002300501
0,0.025363437,0.000460146,-0.000111679,0.00433074
0,0.016900047,-0.001225167,-0.000392389,0.004661906
0,0.016684241,-0.001281856,-0.000440334,0.004865839
0,0.016686316,-0.001278686,-0.000442899,0.004936976
0,0.016607777,-0.001313785,-0.000501314,0.004954974
0,0.016597194,-0.001352179,-0.000519896,0.004946236
0,0.016507936,-0.001349448,-0.000592954,0.004965082
0,0.016506023,-0.001372492,-0.000624734,0.005030115
0,0.016469642,-0.001443399,-0.000645735,0.004980104
0,0.016457066,-0.001495224,-0.000681356,0.004991554
0,0.016468853,-0.001497539,-0.000721293,0.004997414
0,0.016457122,-0.00155714,-0.000761351,0.004981739
0,0.01650491,-0.001413326,-0.000751804,0.005210094
0,0.016479055,-0.001388715,-0.000751001,0.005202003
0,0.01667384,-0.001451648,-0.000722028,0.00508592
0,0.016938125,-0.001416514,-0.000766576,0.005153837
0,0.016779286,-0.00146361,-0.000779179,0.005123614
0,0.016653929,-0.001495558,-0.000773994,0.005076788
0,0.016630354,-0.001471637,-0.000841627,0.005077039
0,0.024499585,-0.000904713,6.63E-05,0.00300805
0,0.018001669,-0.0023058,-0.00080943,0.002578239
0,0.017909208,-0.00230123,-0.000778382,0.002473963
0,0.021244188,-0.00197562,-0.000608676,0.003040021
0,0.019119463,-0.001932033,-0.00063024,0.002461835
0,0.018971545,-0.002020501,-0.000713556,0.002609072
0,0.018915392,-0.002100125,-0.000749197,0.002580792
0,0.018812791,-0.002062039,-0.000749364,0.002479737
0,0.018784187,-0.002074374,-0.000757423,0.002548353
0,0.018735103,-0.002145965,-0.00085245,0.002480647
0,0.018787012,-0.002208321,-0.000890907,0.002525193
0,0.018645639,-0.002174119,-0.000849281,0.002529135
0,0.018660639,-0.002206129,-0.000887492,0.002581593
0,0.018697749,-0.002244287,-0.000950959,0.002646414
0,0.018707388,-0.002280459,-0.000910136,0.002522628
0,0.01868537,-0.002248446,-0.00097439,0.002583128
0,0.018660349,-0.002226152,-0.000917769,0.002578978
0,0.018780179,-0.002275672,-0.000961789,0.002543798
0,0.018805259,-0.002328071,-0.001068342,0.002580417
0,0.018831752,-0.002396956,-0.001004254,0.002437823
0,0.018905188,-0.002355224,-0.001084505,0.002517226
0,0.018628837,-0.002376225,-0.00109024,0.00254707
0,0.018361099,-0.002311069,-0.000925266,0.002527267
0,0.018299168,-0.002361043,-0.001109656,0.00246903
0,0.018299247,-0.002360626,-0.00108269,0.002595349
0,0.018104276,-0.002309343,-0.001021877,0.002632701
0,0.018057958,-0.00231316,-0.001007216,0.002692367
0,0.017989195,-0.002308212,-0.001075219,0.002610025
0,0.017976673,-0.00232279,-0.001095017,0.002574312
0,0.018186778,-0.002357685,-0.001098665,0.002619166
0,0.018372209,-0.002341752,-0.001047696,0.002577873
0,0.018314848,-0.002366382,-0.001087633,0.00252146
0,0.018298067,-0.002383761,-0.001062351,0.00251503
0,0.018279381,-0.002403816,-0.001085589,0.002512492
0,0.018116834,-0.000167577,-4.09E-05,0.003479149
0,0.017995376,-0.00011844,3.45E-05,0.004299416
0,0.01794138,-7.12E-05,4.47E-05,0.00537622
0,0.017783927,-0.000156913,5.81E-05,0.005163525
0,0.017482956,-0.001132666,0.000996809,0.001765269
0,0.017577228,-0.001481539,0.000967939,0.001737359
0,0.017670472,-0.001638006,0.000788131,0.001888402
0,0.017929128,-0.001855474,0.000610636,0.00196513
0,0.01804602,-0.002031359,0.000398895,0.001991597
0,0.018022215,-0.002093661,0.000267139,0.002136635
0,0.01811865,-0.002134606,3.94E-05,0.002120547
0,0.018154879,-0.002006319,-9.94E-05,0.002287216
0,0.018099481,-0.002109656,-0.000105777,0.002255892
0,0.018126219,-0.002208255,-0.000173567,0.002237961
0,0.018034734,-0.002179871,-0.000261598,0.002420421
0,0.017982078,-0.002245297,-0.000325652,0.002361126
0,0.017940582,-0.002286215,-0.000370845,0.002355516
0,0.018033221,-0.002256225,-0.000431491,0.002369948
0,0.017906113,-0.002245528,-0.000454492,0.002354847
0,0.017921664,-0.002327216,-0.000491867,0.002432138
0,0.017918274,-0.002343691,-0.000527946,0.002481147
0,0.017955644,-0.002261418,-0.00047854,0.002536705
0,0.017286309,-0.00233268,-0.00056244,0.002353389
0,0.017687025,-0.002343923,-0.000637523,0.002466437
0,0.017772922,-0.002434842,-0.000631151,0.002402023
0,0.017850927,-0.00215635,-0.000543358,0.002421648
0,0.018028241,-0.002409364,-0.000662398,0.00238123
0,0.018037786,-0.002347821,-0.000643274,0.002446653
0,0.018025201,-0.002407129,-0.000737732,0.002367542
0,0.018000732,-0.002388279,-0.000662398,0.00248951
0,0.018061337,-0.002440221,-0.00076814,0.002465992
0,0.018079777,-0.002477331,-0.000803003,0.002467445
0,0.01806251,-0.002500641,-0.00080314,0.002391478
0,0.018006886,-0.002498594,-0.000780363,0.002375454
0,0.01797327,-0.002503504,-0.000822419,0.002438102
0,0.018046983,-0.002511157,-0.000835829,0.002339812
0,0.018005775,-0.002526966,-0.000859562,0.002478728
0,0.018003864,-0.002508196,-0.000870782,0.002537789
0,0.017871203,-0.00236288,-0.000740684,0.002509025
0,0.018045186,-0.002542523,-0.000861856,0.002368863
0,0.017992436,-0.002500834,-0.000874103,0.002528982
0,0.017990173,-0.002471011,-0.000871137,0.00261243
0,0.018056456,-0.0025117,-0.000877643,0.00262999
0,0.017975037,-0.002525349,-0.000849322,0.002441359
0,0.01803623,-0.002506778,-0.000896767,0.002439687
0,0.018041218,-0.002546924,-0.000913222,0.002520313
0,0.018079458,-0.002559174,-0.000918224,0.00245269
0,0.018135589,-0.0025556,-0.000899541,0.002476726
0,0.018083807,-0.002485658,-0.000897311,0.002543235
0,0.018039377,-0.002561043,-0.000881168,0.002439875
0,0.018003378,-0.002522732,-0.000919166,0.002561147
0,0.017985445,-0.002582002,-0.000931804,0.002554202
0,0.017915777,-0.002577523,-0.000937719,0.002620204
0,0.017797846,-0.002566187,-0.000956118,0.002567501
0,0.017772903,-0.002572388,-0.000954265,0.00249049
0,0.01776612,-0.002573556,-0.000957101,0.002495141
0,0.017779448,-0.002559028,-0.000993912,0.002468495
0,0.017732466,-0.002571387,-0.000900063,0.00246757
0,0.017605538,-0.002546103,-0.000980721,0.002582722
0,0.017466634,-0.002504755,-0.000909614,0.002492576
0,0.017514149,-0.002525172,-0.000951303,0.002437748
0,0.017515386,-0.002488761,-0.000943724,0.002546914
0,0.017603453,-0.00255195,-0.000976309,0.00246146
0,0.017658292,-0.002572566,-0.000979133,0.00239631
0,0.017651675,-0.002600083,-0.000958936,0.002432471
0,0.017767507,-0.002600125,-0.000983775,0.002474578
0,0.017755443,-0.002634244,-0.001000563,0.002433034
0,0.017710042,-0.002583587,-0.00099097,0.002487237
0,0.017692237,-0.002497874,-0.000953772,0.002583847
0,0.017480245,-0.002236413,-0.000731116,0.002615057
0,0.017723623,-0.002555662,-0.000880438,0.002474995
0,0.01775148,-0.00255736,-0.00088726,0.002466785
0,0.017656701,-0.002482982,-0.000860647,0.002463045
0,0.017602641,-0.002538983,-0.000899479,0.002428247
0,0.017550094,-0.002550532,-0.000930302,0.002392075
0,0.017528826,-0.002545538,-0.000958736,0.002467786
0,0.017550333,-0.002607216,-0.000981397,0.002451929
0,0.017493936,-0.002570407,-0.000969447,0.002453994
0,0.017450468,-0.002604524,-0.000971357,0.002394371
0,0.017505025,-0.002550845,-0.000977122,0.002502044
0,0.017425061,-0.002576184,-0.000981668,0.002404463
0,0.017428333,-0.002658528,-0.000983987,0.002329504
0,0.017239697,-0.002628717,-0.000967112,0.002430469
0,0.017192799,-0.002648301,-0.000951866,0.002333875
0,0.017519253,-0.002584672,-0.000940772,0.002458123
0,0.017796256,-0.002560417,-0.000987404,0.002557977
0,0.017990193,-0.002570344,-0.001002086,0.002472868
0,0.01792924,-0.002560079,-0.001007088,0.002614176
0,0.017922394,-0.002565854,-0.0010133,0.002612946
0,0.017916133,-0.002585881,-0.001038227,0.002525547
0,0.017960458,-0.002609552,-0.001036434,0.002507404
0,0.017958965,-0.002616639,-0.001044725,0.002418286
0,0.017924239,-0.002577623,-0.001021502,0.002414932
0,0.017859632,-0.002571378,-0.001020429,0.002395039
0,0.017952286,-0.002614974,-0.001017393,0.002369614
0,0.017874248,-0.002651095,-0.001029447,0.002272388
0,0.017886344,-0.002587427,-0.001023582,0.002384675
0,0.017909077,-0.002617477,-0.001044359,0.002458206
0,0.017689671,0.000787708,0.000390296,-0.002410074
0,0.095713252,-0.004625284,0.017033235,-0.000641926
0,0.11686583,0.000155938,-0.001578782,-0.012169629
0,0.269070023,-0.025514107,0.033570764,-0.014066944
0,0.448435636,-0.095347263,0.100914294,-0.009083698
0,0.444486122,-0.003083018,0.08362292,-0.05899705
0,0.455694191,-0.060246899,0.05279289,-0.021506127
0,0.327104735,-0.049387815,0.017302521,-0.002079272
0,0.346402405,-0.0093989,0.096332701,-0.049073748
0,0.263356207,-0.011238933,0.021272002,-0.027425653
0,0.019528069,0.000622042,-0.000946125,-0.001871418
0,0.009557845,-0.000133214,-0.001264084,-0.001948749
0,0.126678176,-0.033776471,-0.055635294,-0.009347059
0,0.099410789,-0.035078512,0.062595041,0.034747934
1,0.613666819,0.009890395,0.019199435,-0.573648023
1,0.076550024,-0.022416304,-0.031559783,0.041506522
1,0.262054473,0.07980625,0.092525,-0.01684375
1,0.107243202,-0.000233735,0.012224096,-0.012719277
1,0.071952234,0.000145028,0.001823251,-0.008530737
1,0.005165075,-0.000385768,0.000355299,-0.00231779
1,0.018035073,0.00286267,-0.000805371,-0.004081581
1,0.030123458,0.000302609,0.000398979,-0.003704461
1,0.023228971,0.000961748,0.000448392,-0.003383125
1,0.003343715,1.06E-05,0.000137051,-0.002017958
1,0.003086874,0.000209108,4.98E-05,-0.001924414
1,0.023240981,0.002641912,0.000421542,-0.002157483
1,0.28892193,-0.007310363,0.00405711,-0.035504614
1,0.103903419,-0.00050431,0.005761928,-0.007953346
1,0.108642384,0.002014291,0.01063656,-0.008160756
1,0.092785551,-0.001832325,0.006098866,-0.00372189
1,0.083829469,0.000841701,0.000575236,-0.001225747
1,0.07481629,0.002318702,0.008614377,0.002696438
1,0.412153166,0.012426057,-0.026176963,-0.052143227
1,0.348176442,-0.075790473,0.019341815,-0.006896975
1,0.226354977,-0.051104157,-0.001064437,-0.003561867
1,0.105054718,0.00024143,0.001028604,-0.009317026
1,0.147448024,-0.006494661,0.013718038,-0.011052381
1,0.110156336,-0.002593974,-0.010908564,-0.006925238
1,0.160985555,-0.010418543,-0.013720224,-0.009980728
1,0.175498038,0.038247283,-0.004972283,-0.004296377
0,0.087079617,0.004970662,-0.004603478,-0.005032212
0,0.089721001,0.0041569,-0.00298397,-0.004735879
0,0.127820549,0.011564964,-0.012387666,0.001005562
0,0.113529378,0.010033573,-0.003126125,-0.000828431
0,0.126125951,0.004083403,-0.006685974,-0.009422722
0,0.129653896,0.006061815,-0.007138904,-0.011510699
0,0.14088946,0.005055202,-0.016756451,-0.008836285
0,0.146476989,0.006729497,-0.01384,-0.004389274
0,0.099753995,0.012141198,0.00036453,0.000413085
0,0.088693368,0.010778382,-0.001459335,-0.002679176
0,0.061855794,0.005637859,-0.001870008,0.001429728
0,0.078528592,0.002971078,0.000150473,0.000488355
0,0.127685406,0.003479304,0.002581423,-0.009688006
0,0.07809065,0.004978147,0.000779773,0.001457996
0,0.079214972,0.005415722,-0.00070805,0.000488511
0,0.23076315,-0.003185342,0.028081262,0.011093691
0,0.32447015,0.012256451,0.078474045,-0.041368445
0,0.112732334,0.004460462,0.002415778,-0.006776958
0,0.064651352,0.006313107,0.001606472,-0.003878883
0,0.187305288,0.00216032,0.014499644,-0.029826157
0,0.031430208,0.005557322,-0.000519386,0.000796304
0,0.056320145,0.001512558,-0.001875149,-0.00358731
1,0.0299029,0.000353776,-0.000869411,-0.000648263
1,0.054193211,0.001374988,6.09E-05,-0.004469865
1,0.113350226,0.00302821,-0.005106835,-0.000357553
1,0.031385673,0.003869231,-0.002584615,-0.008942308
1,0.048438023,0.0024581,0.000933697,-0.007569159
1,0.109782295,-0.003577164,0.000385898,-0.008423214
1,0.079137904,0.002528229,0.009098236,-0.007531546
1,0.119247532,0.007201337,-0.000513038,-0.001855036
1,0.17549488,0.00518566,0.000808437,-0.01249546
1,0.175794842,0.007378752,0.015352023,-0.011675803
1,0.099441743,-0.002528231,0.002395767,-0.002314475
1,0.257058373,-0.021868812,-0.000431037,-0.010907759
1,0.138988784,0.004986644,0.000920772,-0.010297579
1,0.134678368,0.001216368,0.001469588,-0.017759419
1,0.184284823,0.001114334,0.005495008,-0.024713729
1,0.101635715,0.003633422,0.007143225,-0.008285693
1,0.089818479,-0.002111195,0.001301702,-0.009286384
1,0.111799028,0.004076097,0.001831165,-0.012403064
1,0.173562146,0.005903404,0.018427156,0.002583434
1,0.102781176,0.007663791,0.003139841,-0.009980477
1,0.104124395,0.007574367,0.003672098,-0.007700718
1,0.182522149,7.27E-05,0.004110624,-0.019091569
1,0.16047218,0.008342603,-0.005507643,-0.020167007
1,0.101980649,0.003221043,0.008228258,-0.01148606
1,0.189460155,0.00992,0.005276938,-0.01498707
0,0.062360188,0.000446425,0.00165123,-0.005450851
0,0.070443204,0.002571796,0.000813989,-0.006404045
0,0.054900158,0.004602231,-0.00086155,-0.001328242
0,0.089458382,0.002337013,0.000676597,-0.008291569
0,0.054991226,0.00047251,0.000883643,-0.000748845
0,0.121768105,0.002204045,0.003799471,-0.000572892
0,0.049099354,0.003417511,0.00277292,0.00191615
0,0.08779341,0.005285806,0.004657835,-0.002186904
0,0.153502028,-0.003183585,0.013290923,-0.011209342
0,0.104166939,-0.002195312,0.001408998,-0.009420605
0,0.278125632,-0.00858493,-0.003684627,-0.032390004
0,0.390496727,-0.049044251,0.040943608,-0.028959228
0,0.331345673,-0.039626372,0.018249565,-0.027156073
0,0.153264292,-0.001325265,0.006921861,-0.019831089
0,0.089236862,0.00640053,0.000308362,-0.005149489
0,0.100180594,0.002971342,0.001795123,-0.010022684
0,0.190218624,-0.005308696,0.016734669,-0.014185406
0,0.398289219,-0.032859235,0.005812869,-0.014499205
0,0.25192341,-0.010952327,0.020640446,-0.018555846
0,0.130549352,0.003628112,0.007398648,-0.009183357
0,0.127004548,-0.000347785,0.000831693,-0.011906513
0,0.066550773,-0.000772266,-0.004100568,-0.0089014
0,0.005365048,-2.87E-05,-0.000446445,-0.004934682
0,0.007226529,0.000247048,-0.000386752,-0.005202839
0,0.100207774,0.002440476,0.007128388,-0.011884066
0,0.133133925,0.000255556,0.012638849,-0.01712502
0,0.45528186,-0.025774669,-0.014965936,0.004447864
0,0.536921597,-0.057279667,-0.016679061,0.034536085
0,0.595756853,-0.105896711,-0.012360076,0.070533233
0,0.556919615,-0.022887325,0.01993829,-0.00396924
0,0.258850021,0.004042257,0.004064294,-0.020277281
0,0.047047261,0.002028528,-0.001174574,-0.002292773
0,0.032767723,-0.000523799,-6.26E-05,-0.000652894
0,0.038324874,0.000989788,-0.001019856,-0.001301626
0,0.01497962,-0.000136236,0.000329004,0.000670958
0,0.084252355,-0.002442738,0.003625189,-0.01154497
0,0.103101887,-0.000210128,0.003642328,-0.004043462
0,0.553946573,-0.074075208,-0.187658403,-0.073017335
0,0.585633646,-0.001443095,-0.047310291,0.021715891
0,0.630241373,-0.004170991,-0.099981203,0.03576997
0,0.685215854,0.02327552,-0.406577261,-0.031862543
0,0.272268582,-0.021623862,-0.008529932,-0.007558384
0,0.051629339,0.005745513,-0.000186179,-0.007051571
0,0.135900365,0.003245025,-0.009445365,-0.012161332
0,0.151538021,0.003897086,-0.00177941,-0.01629031
0,0.108240668,0.005985243,0.005575927,-0.007567354
